book_name,unit,english,korean,example
워드마스터,chapter63,barrel,"통, (석유) 1배럴",barrel
워드마스터,chapter63,predecessor,"앞서 있었던 것, 선배",predecessor
워드마스터,chapter63,pastor,"목사, 종교 지도자",pastor
워드마스터,chapter63,proclaim,"선언하다, 증명하다",proclaim
워드마스터,chapter63,subordinate,"하급의, 부차적인",subordinate
워드마스터,chapter63,furnish,(필요한 것을) 제공하다,furnish
워드마스터,chapter63,fume,"연기, 연기가 나다",fume
워드마스터,chapter63,staple,"주요한, 주요 산물",staple
워드마스터,chapter63,reverence,"존경, 숭배",reverence
워드마스터,chapter64,rapid,"빠른, 신속한",rapid
워드마스터,chapter64,eloquent,"웅변의, 표현이 풍부한",eloquent
워드마스터,chapter64,innermost,"가장 깊숙한, 가장 깊은부분",innermost
워드마스터,chapter64,hazardous,"위험한, 모험적인",hazardous
워드마스터,chapter64,skull,두개골,skull
워드마스터,chapter64,detergent,세제,detergent
워드마스터,chapter64,brutal,"야만적인, 짐승 같은, 잔혹한",brutal
워드마스터,chapter64,rash,"발진, 뾰루지, 무분별한, 성급한",rash
워드마스터,chapter64,bypass,"우회하다, 우회로",bypass
워드마스터,chapter64,accommodate,"수용하다, 숙박시키다",accommodate
워드마스터,chapter64,tact,"재치, 기지",tact
워드마스터,chapter64,melancholy,"우울한, 우울함",melancholy
워드마스터,chapter64,perpetual,"영구의, 끊임없는",perpetual
워드마스터,chapter64,eligible,"적격의, 적임자",eligible
워드마스터,chapter64,legacy,유산,legacy
워드마스터,chapter64,monotonous,"단조로운, 지루한",monotonous
워드마스터,chapter64,simplicity,"간단, 단순, 소박",simplicity
워드마스터,chapter64,ditch,"수로, 도랑",ditch
워드마스터,chapter64,reside,"거주하다, 속하다",reside
워드마스터,chapter64,enact,"법제화하다, 제정하다",enact
워드마스터,chapter64,burnout,"극도의 피로, 쇠진",burnout
워드마스터,chapter64,presider,"주재자, 사회지",presider
워드마스터,chapter64,shuffle,"질질 끌며 걷다, 뒤섞다",shuffle
워드마스터,chapter64,summarize,요약하다,summarize
워드마스터,chapter64,eject,"~를 쫓아내다, 배출하다",eject
워드마스터,chapter64,intersection,"교차(로), 횡단",intersection
워드마스터,chapter64,quest,"탐색, 탐구",quest
워드마스터,chapter64,linear,"직선의, 길이의, 1차원의",linear
워드마스터,chapter64,landslide,"산사태, 압도적인 승리",landslide
워드마스터,chapter64,plausible,"그럴듯한, 말재주 있는",plausible
워드마스터,chapter65,overcome,"~을 압도하다, 정복하다",overcome
워드마스터,chapter65,extrinsic,"외적인, 외부의",extrinsic
워드마스터,chapter65,merge,"합병하다, 차차 변하다",merge
워드마스터,chapter65,frantic,"광란의, 미친",frantic
워드마스터,chapter65,moan,"신음, 신음하다, 불평하다",moan
워드마스터,chapter65,merchandise,(집합적) 상품,merchandise
워드마스터,chapter65,respectively,"각각, 저마다",respectively
워드마스터,chapter65,yearn,"그리워하다, 열망하다",yearn
워드마스터,chapter65,conviction,"확신, 유죄 판결",conviction
워드마스터,chapter65,post,"붙이다, 우편",post
워드마스터,chapter65,reckon,"세다, 계산하다, 생각하다",reckon
워드마스터,chapter65,dusk,"땅거미, 어스름",dusk
워드마스터,chapter65,sustain,"지탱하다, 유지하다",sustain
워드마스터,chapter65,demolish,"파괴하다, 폐지하다",demolish
워드마스터,chapter65,degenerate,"퇴보하다, 타락하다",degenerate
워드마스터,chapter65,sentiment,"감상, 정서",sentiment
워드마스터,chapter65,offspring,"자식, 새끼, 성과",offspring
워드마스터,chapter65,rent,"임대하다, 집세",rent
워드마스터,chapter65,tackle,"(일, 문제를) 다루다",tackle
워드마스터,chapter65,defy,"물리치다, ~에게 공공연히 반항하다",defy
워드마스터,chapter65,predator,"육식 동물, 약탈자, 포식자",predator
워드마스터,chapter65,embed,"깊숙이 박다, 깊이 간직하다",embed
워드마스터,chapter65,enchant,"~에 매혹되다, ~에 마법을 걸다",enchant
워드마스터,chapter65,detach,"떼어내다, 분리하다",detach
워드마스터,chapter65,antagonist,"적대자, 라이벌",antagonist
워드마스터,chapter65,thrust,"밀다, 밀치다",thrust
워드마스터,chapter65,creed,"신념, (종교의) 교의",creed
워드마스터,chapter65,endure,"참다, 인내하다, 견디다",endure
워드마스터,chapter65,misplace,잘못 두다,misplace
워드마스터,chapter65,auditory,"귀의, 청각의",auditory
워드마스터,chapter66,missionary,선교사,missionary
워드마스터,chapter66,cosmopolitan,"세계적인, 세계주의의",cosmopolitan
워드마스터,chapter66,secondhand,"중고의, 간접적인",secondhand
워드마스터,chapter66,multiple,"복합적인, 다수의, (수학)배수",multiple
워드마스터,chapter66,refraction,"(빛, 소리 따위의) 굴절",refraction
워드마스터,chapter66,propel,~을 나아가게 하다,propel
워드마스터,chapter66,reptile,파충류,reptile
워드마스터,chapter66,fixate,고정시키다,fixate
워드마스터,chapter66,feat,"위업, 공적",feat
워드마스터,chapter66,utensil,"가정용품, 기구, 용구",utensil
워드마스터,chapter66,penetrate,"침투하다, 꿰뚫다",penetrate
워드마스터,chapter66,cringe,"위축되다, 굽실거리다",cringe
워드마스터,chapter66,notable,주목할 만한,notable
워드마스터,chapter66,grumble,"불평, 불평하다, 으르렁거리다",grumble
워드마스터,chapter66,jest,"농담, 조롱",jest
워드마스터,chapter66,scrutiny,면밀한 조사,scrutiny
워드마스터,chapter66,reckless,"부주의한, 무모한",reckless
워드마스터,chapter66,synthetic,합성의,synthetic
워드마스터,chapter66,productive,"생산적인, 다산의",productive
워드마스터,chapter66,outset,"착수, 시작",outset
워드마스터,chapter66,inaugural,"취임의, 취임사",inaugural
워드마스터,chapter66,meek,"얌전한, 온순한",meek
워드마스터,chapter66,kidnap,"유괴, 납치하다",kidnap
워드마스터,chapter66,liable,"책임을 져야 할, ~할 것 같은",liable
워드마스터,chapter66,insane,"정신이상의, 비상식적인",insane
워드마스터,chapter66,radius,반지름,radius
워드마스터,chapter66,compartment,"구획, 칸막이",compartment
워드마스터,chapter66,hybrid,"혼합, 잡종",hybrid
워드마스터,chapter66,uncover,"폭로하다, (비밀 등을) 알아내다",uncover
워드마스터,chapter66,limb,"사지, 팔다리",limb
워드마스터,chapter67,barefoot,"맨발의, 맨발로",barefoot
워드마스터,chapter67,prudent,"신중한, 빈틈없는",prudent
워드마스터,chapter67,registration,"기재, 등록",registration
워드마스터,chapter67,grudge,"원한, 유감",grudge
워드마스터,chapter67,lessen,줄(이)다,lessen
워드마스터,chapter67,tangle,"얽히게 하다, 혼란시키다",tangle
워드마스터,chapter67,relevant,"관련된, 적절한",relevant
워드마스터,chapter67,ambiguous,애매모호한,ambiguous
워드마스터,chapter67,enthusiasm,"열광, 열정, 열의",enthusiasm
워드마스터,chapter67,bankruptcy,파산,bankruptcy
워드마스터,chapter67,duel,결투,duel
워드마스터,chapter67,prosper,"번영하다, 번창하다",prosper
워드마스터,chapter67,phase,"단계, 국면, 상, 면, 양상",phase
워드마스터,chapter67,veterinarian,수의사,veterinarian
워드마스터,chapter67,counterattack,"반격, 역습, 반격하다",counterattack
워드마스터,chapter67,cumulative,"누적되는, 점증적인",cumulative
워드마스터,chapter67,weigh,무게를 달다,weigh
워드마스터,chapter67,wound,"부상, 부상하게 하다",wound
워드마스터,chapter67,discrete,"분리된, 별개의",discrete
워드마스터,chapter67,transgenic,이식 유전자의(에 의한),transgenic
